name,address,phone,location,price,cuisine,rating
resto_london_moderate_indian_5stars,resto_london_moderate_indian_5stars_address,resto_london_moderate_indian_5stars_phone,london,moderate,indian,5stars
resto_london_expensive_spanish_6stars,resto_london_expensive_spanish_6stars_address,resto_london_expensive_spanish_6stars_phone,london,expensive,spanish,6stars
resto_seoul_expensive_korean_7stars,resto_seoul_expensive_korean_7stars_address,resto_seoul_expensive_korean_7stars_phone,seoul,expensive,korean,7stars
resto_seoul_expensive_thai_6stars,resto_seoul_expensive_thai_6stars_address,resto_seoul_expensive_thai_6stars_phone,seoul,expensive,thai,6stars
resto_seoul_moderate_japanese_3stars,resto_seoul_moderate_japanese_3stars_address,resto_seoul_moderate_japanese_3stars_phone,seoul,moderate,japanese,3stars
resto_rome_moderate_french_6stars,resto_rome_moderate_french_6stars_address,resto_rome_moderate_french_6stars_phone,rome,moderate,french,6stars
resto_seoul_cheap_korean_4stars,resto_seoul_cheap_korean_4stars_address,resto_seoul_cheap_korean_4stars_phone,seoul,cheap,korean,4stars
resto_bangkok_cheap_korean_6stars,resto_bangkok_cheap_korean_6stars_address,resto_bangkok_cheap_korean_6stars_phone,bangkok,cheap,korean,6stars
resto_london_expensive_french_7stars,resto_london_expensive_french_7stars_address,resto_london_expensive_french_7stars_phone,london,expensive,french,7stars
resto_london_expensive_british_4stars,resto_london_expensive_british_4stars_address,resto_london_expensive_british_4stars_phone,london,expensive,british,4stars
resto_london_expensive_british_7stars,resto_london_expensive_british_7stars_address,resto_london_expensive_british_7stars_phone,london,expensive,british,7stars
resto_paris_moderate_italian_2stars,resto_paris_moderate_italian_2stars_address,resto_paris_moderate_italian_2stars_phone,paris,moderate,italian,2stars
resto_bombay_expensive_british_5stars,resto_bombay_expensive_british_5stars_address,resto_bombay_expensive_british_5stars_phone,bombay,expensive,british,5stars
resto_hanoi_cheap_cantonese_3stars,resto_hanoi_cheap_cantonese_3stars_address,resto_hanoi_cheap_cantonese_3stars_phone,hanoi,cheap,cantonese,3stars
resto_seoul_cheap_cantonese_3stars,resto_seoul_cheap_cantonese_3stars_address,resto_seoul_cheap_cantonese_3stars_phone,seoul,cheap,cantonese,3stars
resto_bombay_expensive_french_5stars,resto_bombay_expensive_french_5stars_address,resto_bombay_expensive_french_5stars_phone,bombay,expensive,french,5stars
resto_rome_expensive_french_8stars,resto_rome_expensive_french_8stars_address,resto_rome_expensive_french_8stars_phone,rome,expensive,french,8stars
resto_london_expensive_indian_2stars,resto_london_expensive_indian_2stars_address,resto_london_expensive_indian_2stars_phone,london,expensive,indian,2stars
resto_madrid_cheap_indian_7stars,resto_madrid_cheap_indian_7stars_address,resto_madrid_cheap_indian_7stars_phone,madrid,cheap,indian,7stars
resto_bangkok_moderate_japanese_2stars,resto_bangkok_moderate_japanese_2stars_address,resto_bangkok_moderate_japanese_2stars_phone,bangkok,moderate,japanese,2stars
resto_rome_cheap_italian_6stars,resto_rome_cheap_italian_6stars_address,resto_rome_cheap_italian_6stars_phone,rome,cheap,italian,6stars
resto_paris_cheap_french_7stars,resto_paris_cheap_french_7stars_address,resto_paris_cheap_french_7stars_phone,paris,cheap,french,7stars
resto_london_expensive_spanish_5stars,resto_london_expensive_spanish_5stars_address,resto_london_expensive_spanish_5stars_phone,london,expensive,spanish,5stars
resto_seoul_cheap_thai_5stars,resto_seoul_cheap_thai_5stars_address,resto_seoul_cheap_thai_5stars_phone,seoul,cheap,thai,5stars
resto_hanoi_expensive_vietnamese_7stars,resto_hanoi_expensive_vietnamese_7stars_address,resto_hanoi_expensive_vietnamese_7stars_phone,hanoi,expensive,vietnamese,7stars
resto_hanoi_moderate_vietnamese_2stars,resto_hanoi_moderate_vietnamese_2stars_address,resto_hanoi_moderate_vietnamese_2stars_phone,hanoi,moderate,vietnamese,2stars
resto_rome_moderate_spanish_6stars,resto_rome_moderate_spanish_6stars_address,resto_rome_moderate_spanish_6stars_phone,rome,moderate,spanish,6stars
resto_seoul_cheap_vietnamese_6stars,resto_seoul_cheap_vietnamese_6stars_address,resto_seoul_cheap_vietnamese_6stars_phone,seoul,cheap,vietnamese,6stars
resto_seoul_cheap_japanese_8stars,resto_seoul_cheap_japanese_8stars_address,resto_seoul_cheap_japanese_8stars_phone,seoul,cheap,japanese,8stars
resto_tokyo_cheap_korean_5stars,resto_tokyo_cheap_korean_5stars_address,resto_tokyo_cheap_korean_5stars_phone,tokyo,cheap,korean,5stars
resto_beijing_moderate_japanese_1stars,resto_beijing_moderate_japanese_1stars_address,resto_beijing_moderate_japanese_1stars_phone,beijing,moderate,japanese,1stars
resto_london_moderate_french_4stars,resto_london_moderate_french_4stars_address,resto_london_moderate_french_4stars_phone,london,moderate,french,4stars
resto_hanoi_moderate_korean_8stars,resto_hanoi_moderate_korean_8stars_address,resto_hanoi_moderate_korean_8stars_phone,hanoi,moderate,korean,8stars
resto_london_moderate_french_2stars,resto_london_moderate_french_2stars_address,resto_london_moderate_french_2stars_phone,london,moderate,french,2stars
resto_bangkok_expensive_vietnamese_5stars,resto_bangkok_expensive_vietnamese_5stars_address,resto_bangkok_expensive_vietnamese_5stars_phone,bangkok,expensive,vietnamese,5stars
resto_bangkok_cheap_korean_4stars,resto_bangkok_cheap_korean_4stars_address,resto_bangkok_cheap_korean_4stars_phone,bangkok,cheap,korean,4stars
resto_rome_cheap_british_6stars,resto_rome_cheap_british_6stars_address,resto_rome_cheap_british_6stars_phone,rome,cheap,british,6stars
resto_beijing_moderate_cantonese_6stars,resto_beijing_moderate_cantonese_6stars_address,resto_beijing_moderate_cantonese_6stars_phone,beijing,moderate,cantonese,6stars
resto_madrid_moderate_spanish_3stars,resto_madrid_moderate_spanish_3stars_address,resto_madrid_moderate_spanish_3stars_phone,madrid,moderate,spanish,3stars
resto_seoul_moderate_japanese_4stars,resto_seoul_moderate_japanese_4stars_address,resto_seoul_moderate_japanese_4stars_phone,seoul,moderate,japanese,4stars
resto_london_moderate_spanish_7stars,resto_london_moderate_spanish_7stars_address,resto_london_moderate_spanish_7stars_phone,london,moderate,spanish,7stars
resto_bangkok_moderate_thai_2stars,resto_bangkok_moderate_thai_2stars_address,resto_bangkok_moderate_thai_2stars_phone,bangkok,moderate,thai,2stars
resto_bangkok_cheap_japanese_4stars,resto_bangkok_cheap_japanese_4stars_address,resto_bangkok_cheap_japanese_4stars_phone,bangkok,cheap,japanese,4stars
resto_seoul_moderate_cantonese_2stars,resto_seoul_moderate_cantonese_2stars_address,resto_seoul_moderate_cantonese_2stars_phone,seoul,moderate,cantonese,2stars
resto_bombay_cheap_indian_2stars,resto_bombay_cheap_indian_2stars_address,resto_bombay_cheap_indian_2stars_phone,bombay,cheap,indian,2stars
resto_hanoi_expensive_cantonese_2stars,resto_hanoi_expensive_cantonese_2stars_address,resto_hanoi_expensive_cantonese_2stars_phone,hanoi,expensive,cantonese,2stars
resto_beijing_moderate_japanese_4stars,resto_beijing_moderate_japanese_4stars_address,resto_beijing_moderate_japanese_4stars_phone,beijing,moderate,japanese,4stars
resto_bombay_moderate_french_3stars,resto_bombay_moderate_french_3stars_address,resto_bombay_moderate_french_3stars_phone,bombay,moderate,french,3stars
resto_seoul_moderate_japanese_7stars,resto_seoul_moderate_japanese_7stars_address,resto_seoul_moderate_japanese_7stars_phone,seoul,moderate,japanese,7stars
resto_bangkok_expensive_thai_5stars,resto_bangkok_expensive_thai_5stars_address,resto_bangkok_expensive_thai_5stars_phone,bangkok,expensive,thai,5stars
resto_london_moderate_italian_1stars,resto_london_moderate_italian_1stars_address,resto_london_moderate_italian_1stars_phone,london,moderate,italian,1stars
resto_madrid_cheap_indian_5stars,resto_madrid_cheap_indian_5stars_address,resto_madrid_cheap_indian_5stars_phone,madrid,cheap,indian,5stars
resto_paris_moderate_french_8stars,resto_paris_moderate_french_8stars_address,resto_paris_moderate_french_8stars_phone,paris,moderate,french,8stars
resto_beijing_expensive_thai_2stars,resto_beijing_expensive_thai_2stars_address,resto_beijing_expensive_thai_2stars_phone,beijing,expensive,thai,2stars
resto_bangkok_cheap_thai_4stars,resto_bangkok_cheap_thai_4stars_address,resto_bangkok_cheap_thai_4stars_phone,bangkok,cheap,thai,4stars
resto_beijing_moderate_vietnamese_2stars,resto_beijing_moderate_vietnamese_2stars_address,resto_beijing_moderate_vietnamese_2stars_phone,beijing,moderate,vietnamese,2stars
resto_beijing_expensive_cantonese_2stars,resto_beijing_expensive_cantonese_2stars_address,resto_beijing_expensive_cantonese_2stars_phone,beijing,expensive,cantonese,2stars
resto_madrid_cheap_french_4stars,resto_madrid_cheap_french_4stars_address,resto_madrid_cheap_french_4stars_phone,madrid,cheap,french,4stars
resto_seoul_expensive_thai_2stars,resto_seoul_expensive_thai_2stars_address,resto_seoul_expensive_thai_2stars_phone,seoul,expensive,thai,2stars
resto_bangkok_cheap_thai_7stars,resto_bangkok_cheap_thai_7stars_address,resto_bangkok_cheap_thai_7stars_phone,bangkok,cheap,thai,7stars
resto_tokyo_expensive_japanese_6stars,resto_tokyo_expensive_japanese_6stars_address,resto_tokyo_expensive_japanese_6stars_phone,tokyo,expensive,japanese,6stars
resto_hanoi_moderate_cantonese_4stars,resto_hanoi_moderate_cantonese_4stars_address,resto_hanoi_moderate_cantonese_4stars_phone,hanoi,moderate,cantonese,4stars
resto_paris_moderate_british_8stars,resto_paris_moderate_british_8stars_address,resto_paris_moderate_british_8stars_phone,paris,moderate,british,8stars
resto_madrid_moderate_french_4stars,resto_madrid_moderate_french_4stars_address,resto_madrid_moderate_french_4stars_phone,madrid,moderate,french,4stars
resto_rome_moderate_italian_3stars,resto_rome_moderate_italian_3stars_address,resto_rome_moderate_italian_3stars_phone,rome,moderate,italian,3stars
resto_bangkok_expensive_cantonese_2stars,resto_bangkok_expensive_cantonese_2stars_address,resto_bangkok_expensive_cantonese_2stars_phone,bangkok,expensive,cantonese,2stars
resto_london_moderate_french_3stars,resto_london_moderate_french_3stars_address,resto_london_moderate_french_3stars_phone,london,moderate,french,3stars
resto_hanoi_cheap_japanese_8stars,resto_hanoi_cheap_japanese_8stars_address,resto_hanoi_cheap_japanese_8stars_phone,hanoi,cheap,japanese,8stars
resto_rome_moderate_italian_8stars,resto_rome_moderate_italian_8stars_address,resto_rome_moderate_italian_8stars_phone,rome,moderate,italian,8stars
resto_paris_cheap_french_5stars,resto_paris_cheap_french_5stars_address,resto_paris_cheap_french_5stars_phone,paris,cheap,french,5stars
resto_beijing_cheap_korean_2stars,resto_beijing_cheap_korean_2stars_address,resto_beijing_cheap_korean_2stars_phone,beijing,cheap,korean,2stars
resto_bombay_cheap_indian_6stars,resto_bombay_cheap_indian_6stars_address,resto_bombay_cheap_indian_6stars_phone,bombay,cheap,indian,6stars
resto_bombay_cheap_french_2stars,resto_bombay_cheap_french_2stars_address,resto_bombay_cheap_french_2stars_phone,bombay,cheap,french,2stars
resto_paris_moderate_italian_8stars,resto_paris_moderate_italian_8stars_address,resto_paris_moderate_italian_8stars_phone,paris,moderate,italian,8stars
resto_tokyo_moderate_japanese_6stars,resto_tokyo_moderate_japanese_6stars_address,resto_tokyo_moderate_japanese_6stars_phone,tokyo,moderate,japanese,6stars
resto_hanoi_expensive_korean_1stars,resto_hanoi_expensive_korean_1stars_address,resto_hanoi_expensive_korean_1stars_phone,hanoi,expensive,korean,1stars
resto_bangkok_expensive_korean_2stars,resto_bangkok_expensive_korean_2stars_address,resto_bangkok_expensive_korean_2stars_phone,bangkok,expensive,korean,2stars
resto_london_expensive_british_8stars,resto_london_expensive_british_8stars_address,resto_london_expensive_british_8stars_phone,london,expensive,british,8stars
resto_beijing_moderate_korean_5stars,resto_beijing_moderate_korean_5stars_address,resto_beijing_moderate_korean_5stars_phone,beijing,moderate,korean,5stars
resto_london_moderate_italian_5stars,resto_london_moderate_italian_5stars_address,resto_london_moderate_italian_5stars_phone,london,moderate,italian,5stars
resto_rome_moderate_british_4stars,resto_rome_moderate_british_4stars_address,resto_rome_moderate_british_4stars_phone,rome,moderate,british,4stars
resto_hanoi_moderate_cantonese_6stars,resto_hanoi_moderate_cantonese_6stars_address,resto_hanoi_moderate_cantonese_6stars_phone,hanoi,moderate,cantonese,6stars
resto_paris_expensive_italian_6stars,resto_paris_expensive_italian_6stars_address,resto_paris_expensive_italian_6stars_phone,paris,expensive,italian,6stars
resto_bangkok_expensive_japanese_5stars,resto_bangkok_expensive_japanese_5stars_address,resto_bangkok_expensive_japanese_5stars_phone,bangkok,expensive,japanese,5stars
resto_bombay_moderate_french_1stars,resto_bombay_moderate_french_1stars_address,resto_bombay_moderate_french_1stars_phone,bombay,moderate,french,1stars
resto_london_expensive_italian_3stars,resto_london_expensive_italian_3stars_address,resto_london_expensive_italian_3stars_phone,london,expensive,italian,3stars
resto_bombay_cheap_spanish_2stars,resto_bombay_cheap_spanish_2stars_address,resto_bombay_cheap_spanish_2stars_phone,bombay,cheap,spanish,2stars
resto_seoul_expensive_korean_8stars,resto_seoul_expensive_korean_8stars_address,resto_seoul_expensive_korean_8stars_phone,seoul,expensive,korean,8stars
resto_hanoi_moderate_vietnamese_3stars,resto_hanoi_moderate_vietnamese_3stars_address,resto_hanoi_moderate_vietnamese_3stars_phone,hanoi,moderate,vietnamese,3stars
resto_tokyo_expensive_thai_6stars,resto_tokyo_expensive_thai_6stars_address,resto_tokyo_expensive_thai_6stars_phone,tokyo,expensive,thai,6stars
resto_bangkok_cheap_korean_3stars,resto_bangkok_cheap_korean_3stars_address,resto_bangkok_cheap_korean_3stars_phone,bangkok,cheap,korean,3stars
resto_hanoi_expensive_korean_8stars,resto_hanoi_expensive_korean_8stars_address,resto_hanoi_expensive_korean_8stars_phone,hanoi,expensive,korean,8stars
resto_paris_moderate_spanish_7stars,resto_paris_moderate_spanish_7stars_address,resto_paris_moderate_spanish_7stars_phone,paris,moderate,spanish,7stars
resto_paris_cheap_italian_6stars,resto_paris_cheap_italian_6stars_address,resto_paris_cheap_italian_6stars_phone,paris,cheap,italian,6stars
resto_hanoi_cheap_thai_7stars,resto_hanoi_cheap_thai_7stars_address,resto_hanoi_cheap_thai_7stars_phone,hanoi,cheap,thai,7stars
resto_rome_expensive_spanish_8stars,resto_rome_expensive_spanish_8stars_address,resto_rome_expensive_spanish_8stars_phone,rome,expensive,spanish,8stars
resto_seoul_expensive_korean_6stars,resto_seoul_expensive_korean_6stars_address,resto_seoul_expensive_korean_6stars_phone,seoul,expensive,korean,6stars
resto_seoul_expensive_cantonese_3stars,resto_seoul_expensive_cantonese_3stars_address,resto_seoul_expensive_cantonese_3stars_phone,seoul,expensive,cantonese,3stars
resto_tokyo_cheap_vietnamese_5stars,resto_tokyo_cheap_vietnamese_5stars_address,resto_tokyo_cheap_vietnamese_5stars_phone,tokyo,cheap,vietnamese,5stars
resto_seoul_cheap_japanese_6stars,resto_seoul_cheap_japanese_6stars_address,resto_seoul_cheap_japanese_6stars_phone,seoul,cheap,japanese,6stars
resto_london_cheap_italian_2stars,resto_london_cheap_italian_2stars_address,resto_london_cheap_italian_2stars_phone,london,cheap,italian,2stars
resto_hanoi_expensive_japanese_1stars,resto_hanoi_expensive_japanese_1stars_address,resto_hanoi_expensive_japanese_1stars_phone,hanoi,expensive,japanese,1stars
resto_beijing_moderate_korean_1stars,resto_beijing_moderate_korean_1stars_address,resto_beijing_moderate_korean_1stars_phone,beijing,moderate,korean,1stars
resto_seoul_cheap_vietnamese_7stars,resto_seoul_cheap_vietnamese_7stars_address,resto_seoul_cheap_vietnamese_7stars_phone,seoul,cheap,vietnamese,7stars
resto_bombay_cheap_italian_5stars,resto_bombay_cheap_italian_5stars_address,resto_bombay_cheap_italian_5stars_phone,bombay,cheap,italian,5stars
resto_paris_moderate_italian_6stars,resto_paris_moderate_italian_6stars_address,resto_paris_moderate_italian_6stars_phone,paris,moderate,italian,6stars
resto_rome_moderate_british_8stars,resto_rome_moderate_british_8stars_address,resto_rome_moderate_british_8stars_phone,rome,moderate,british,8stars
resto_madrid_expensive_italian_2stars,resto_madrid_expensive_italian_2stars_address,resto_madrid_expensive_italian_2stars_phone,madrid,expensive,italian,2stars
resto_madrid_cheap_british_1stars,resto_madrid_cheap_british_1stars_address,resto_madrid_cheap_british_1stars_phone,madrid,cheap,british,1stars
resto_paris_moderate_french_4stars,resto_paris_moderate_french_4stars_address,resto_paris_moderate_french_4stars_phone,paris,moderate,french,4stars
resto_hanoi_moderate_thai_8stars,resto_hanoi_moderate_thai_8stars_address,resto_hanoi_moderate_thai_8stars_phone,hanoi,moderate,thai,8stars
resto_madrid_cheap_french_3stars,resto_madrid_cheap_french_3stars_address,resto_madrid_cheap_french_3stars_phone,madrid,cheap,french,3stars
resto_tokyo_expensive_thai_5stars,resto_tokyo_expensive_thai_5stars_address,resto_tokyo_expensive_thai_5stars_phone,tokyo,expensive,thai,5stars
resto_beijing_expensive_thai_6stars,resto_beijing_expensive_thai_6stars_address,resto_beijing_expensive_thai_6stars_phone,beijing,expensive,thai,6stars
resto_bombay_cheap_indian_5stars,resto_bombay_cheap_indian_5stars_address,resto_bombay_cheap_indian_5stars_phone,bombay,cheap,indian,5stars
resto_hanoi_expensive_thai_3stars,resto_hanoi_expensive_thai_3stars_address,resto_hanoi_expensive_thai_3stars_phone,hanoi,expensive,thai,3stars
resto_beijing_expensive_korean_2stars,resto_beijing_expensive_korean_2stars_address,resto_beijing_expensive_korean_2stars_phone,beijing,expensive,korean,2stars
resto_tokyo_moderate_vietnamese_3stars,resto_tokyo_moderate_vietnamese_3stars_address,resto_tokyo_moderate_vietnamese_3stars_phone,tokyo,moderate,vietnamese,3stars
resto_hanoi_moderate_cantonese_2stars,resto_hanoi_moderate_cantonese_2stars_address,resto_hanoi_moderate_cantonese_2stars_phone,hanoi,moderate,cantonese,2stars
resto_madrid_expensive_spanish_2stars,resto_madrid_expensive_spanish_2stars_address,resto_madrid_expensive_spanish_2stars_phone,madrid,expensive,spanish,2stars
resto_bangkok_expensive_korean_4stars,resto_bangkok_expensive_korean_4stars_address,resto_bangkok_expensive_korean_4stars_phone,bangkok,expensive,korean,4stars
resto_bangkok_cheap_japanese_1stars,resto_bangkok_cheap_japanese_1stars_address,resto_bangkok_cheap_japanese_1stars_phone,bangkok,cheap,japanese,1stars
resto_bombay_expensive_spanish_7stars,resto_bombay_expensive_spanish_7stars_address,resto_bombay_expensive_spanish_7stars_phone,bombay,expensive,spanish,7stars
resto_london_cheap_indian_1stars,resto_london_cheap_indian_1stars_address,resto_london_cheap_indian_1stars_phone,london,cheap,indian,1stars
resto_madrid_moderate_spanish_8stars,resto_madrid_moderate_spanish_8stars_address,resto_madrid_moderate_spanish_8stars_phone,madrid,moderate,spanish,8stars
resto_bombay_expensive_spanish_3stars,resto_bombay_expensive_spanish_3stars_address,resto_bombay_expensive_spanish_3stars_phone,bombay,expensive,spanish,3stars
resto_bombay_cheap_italian_6stars,resto_bombay_cheap_italian_6stars_address,resto_bombay_cheap_italian_6stars_phone,bombay,cheap,italian,6stars
resto_beijing_moderate_vietnamese_4stars,resto_beijing_moderate_vietnamese_4stars_address,resto_beijing_moderate_vietnamese_4stars_phone,beijing,moderate,vietnamese,4stars
resto_paris_moderate_british_7stars,resto_paris_moderate_british_7stars_address,resto_paris_moderate_british_7stars_phone,paris,moderate,british,7stars
resto_tokyo_moderate_japanese_7stars,resto_tokyo_moderate_japanese_7stars_address,resto_tokyo_moderate_japanese_7stars_phone,tokyo,moderate,japanese,7stars
resto_beijing_moderate_korean_2stars,resto_beijing_moderate_korean_2stars_address,resto_beijing_moderate_korean_2stars_phone,beijing,moderate,korean,2stars
resto_bangkok_cheap_thai_6stars,resto_bangkok_cheap_thai_6stars_address,resto_bangkok_cheap_thai_6stars_phone,bangkok,cheap,thai,6stars
resto_beijing_moderate_cantonese_3stars,resto_beijing_moderate_cantonese_3stars_address,resto_beijing_moderate_cantonese_3stars_phone,beijing,moderate,cantonese,3stars
resto_bombay_moderate_french_2stars,resto_bombay_moderate_french_2stars_address,resto_bombay_moderate_french_2stars_phone,bombay,moderate,french,2stars
resto_madrid_expensive_spanish_4stars,resto_madrid_expensive_spanish_4stars_address,resto_madrid_expensive_spanish_4stars_phone,madrid,expensive,spanish,4stars
resto_london_cheap_italian_7stars,resto_london_cheap_italian_7stars_address,resto_london_cheap_italian_7stars_phone,london,cheap,italian,7stars
resto_tokyo_expensive_cantonese_4stars,resto_tokyo_expensive_cantonese_4stars_address,resto_tokyo_expensive_cantonese_4stars_phone,tokyo,expensive,cantonese,4stars
resto_tokyo_cheap_japanese_2stars,resto_tokyo_cheap_japanese_2stars_address,resto_tokyo_cheap_japanese_2stars_phone,tokyo,cheap,japanese,2stars
resto_bombay_moderate_italian_1stars,resto_bombay_moderate_italian_1stars_address,resto_bombay_moderate_italian_1stars_phone,bombay,moderate,italian,1stars
resto_seoul_moderate_cantonese_1stars,resto_seoul_moderate_cantonese_1stars_address,resto_seoul_moderate_cantonese_1stars_phone,seoul,moderate,cantonese,1stars
resto_seoul_expensive_cantonese_8stars,resto_seoul_expensive_cantonese_8stars_address,resto_seoul_expensive_cantonese_8stars_phone,seoul,expensive,cantonese,8stars
resto_bombay_moderate_british_2stars,resto_bombay_moderate_british_2stars_address,resto_bombay_moderate_british_2stars_phone,bombay,moderate,british,2stars
resto_beijing_cheap_cantonese_4stars,resto_beijing_cheap_cantonese_4stars_address,resto_beijing_cheap_cantonese_4stars_phone,beijing,cheap,cantonese,4stars
resto_rome_moderate_spanish_8stars,resto_rome_moderate_spanish_8stars_address,resto_rome_moderate_spanish_8stars_phone,rome,moderate,spanish,8stars
resto_seoul_cheap_japanese_3stars,resto_seoul_cheap_japanese_3stars_address,resto_seoul_cheap_japanese_3stars_phone,seoul,cheap,japanese,3stars
resto_rome_cheap_indian_3stars,resto_rome_cheap_indian_3stars_address,resto_rome_cheap_indian_3stars_phone,rome,cheap,indian,3stars
resto_hanoi_cheap_vietnamese_2stars,resto_hanoi_cheap_vietnamese_2stars_address,resto_hanoi_cheap_vietnamese_2stars_phone,hanoi,cheap,vietnamese,2stars
resto_paris_expensive_spanish_6stars,resto_paris_expensive_spanish_6stars_address,resto_paris_expensive_spanish_6stars_phone,paris,expensive,spanish,6stars
resto_seoul_expensive_japanese_1stars,resto_seoul_expensive_japanese_1stars_address,resto_seoul_expensive_japanese_1stars_phone,seoul,expensive,japanese,1stars
resto_beijing_expensive_japanese_8stars,resto_beijing_expensive_japanese_8stars_address,resto_beijing_expensive_japanese_8stars_phone,beijing,expensive,japanese,8stars
resto_london_expensive_spanish_1stars,resto_london_expensive_spanish_1stars_address,resto_london_expensive_spanish_1stars_phone,london,expensive,spanish,1stars
resto_seoul_cheap_vietnamese_4stars,resto_seoul_cheap_vietnamese_4stars_address,resto_seoul_cheap_vietnamese_4stars_phone,seoul,cheap,vietnamese,4stars
resto_london_moderate_french_7stars,resto_london_moderate_french_7stars_address,resto_london_moderate_french_7stars_phone,london,moderate,french,7stars
resto_rome_cheap_british_2stars,resto_rome_cheap_british_2stars_address,resto_rome_cheap_british_2stars_phone,rome,cheap,british,2stars
resto_bangkok_expensive_thai_3stars,resto_bangkok_expensive_thai_3stars_address,resto_bangkok_expensive_thai_3stars_phone,bangkok,expensive,thai,3stars
resto_bombay_moderate_spanish_7stars,resto_bombay_moderate_spanish_7stars_address,resto_bombay_moderate_spanish_7stars_phone,bombay,moderate,spanish,7stars
resto_seoul_expensive_japanese_6stars,resto_seoul_expensive_japanese_6stars_address,resto_seoul_expensive_japanese_6stars_phone,seoul,expensive,japanese,6stars
resto_london_moderate_british_7stars,resto_london_moderate_british_7stars_address,resto_london_moderate_british_7stars_phone,london,moderate,british,7stars
resto_hanoi_cheap_thai_4stars,resto_hanoi_cheap_thai_4stars_address,resto_hanoi_cheap_thai_4stars_phone,hanoi,cheap,thai,4stars
resto_bangkok_expensive_thai_4stars,resto_bangkok_expensive_thai_4stars_address,resto_bangkok_expensive_thai_4stars_phone,bangkok,expensive,thai,4stars
resto_hanoi_moderate_thai_4stars,resto_hanoi_moderate_thai_4stars_address,resto_hanoi_moderate_thai_4stars_phone,hanoi,moderate,thai,4stars
resto_hanoi_expensive_korean_2stars,resto_hanoi_expensive_korean_2stars_address,resto_hanoi_expensive_korean_2stars_phone,hanoi,expensive,korean,2stars
resto_rome_expensive_british_6stars,resto_rome_expensive_british_6stars_address,resto_rome_expensive_british_6stars_phone,rome,expensive,british,6stars
resto_paris_expensive_spanish_2stars,resto_paris_expensive_spanish_2stars_address,resto_paris_expensive_spanish_2stars_phone,paris,expensive,spanish,2stars
resto_madrid_expensive_indian_4stars,resto_madrid_expensive_indian_4stars_address,resto_madrid_expensive_indian_4stars_phone,madrid,expensive,indian,4stars
resto_hanoi_expensive_korean_5stars,resto_hanoi_expensive_korean_5stars_address,resto_hanoi_expensive_korean_5stars_phone,hanoi,expensive,korean,5stars
resto_paris_moderate_british_2stars,resto_paris_moderate_british_2stars_address,resto_paris_moderate_british_2stars_phone,paris,moderate,british,2stars
resto_bangkok_expensive_cantonese_6stars,resto_bangkok_expensive_cantonese_6stars_address,resto_bangkok_expensive_cantonese_6stars_phone,bangkok,expensive,cantonese,6stars
resto_london_cheap_french_7stars,resto_london_cheap_french_7stars_address,resto_london_cheap_french_7stars_phone,london,cheap,french,7stars
resto_madrid_expensive_french_8stars,resto_madrid_expensive_french_8stars_address,resto_madrid_expensive_french_8stars_phone,madrid,expensive,french,8stars
resto_beijing_expensive_vietnamese_5stars,resto_beijing_expensive_vietnamese_5stars_address,resto_beijing_expensive_vietnamese_5stars_phone,beijing,expensive,vietnamese,5stars
resto_madrid_moderate_british_8stars,resto_madrid_moderate_british_8stars_address,resto_madrid_moderate_british_8stars_phone,madrid,moderate,british,8stars
resto_madrid_expensive_indian_5stars,resto_madrid_expensive_indian_5stars_address,resto_madrid_expensive_indian_5stars_phone,madrid,expensive,indian,5stars
resto_madrid_cheap_spanish_2stars,resto_madrid_cheap_spanish_2stars_address,resto_madrid_cheap_spanish_2stars_phone,madrid,cheap,spanish,2stars
resto_tokyo_cheap_cantonese_6stars,resto_tokyo_cheap_cantonese_6stars_address,resto_tokyo_cheap_cantonese_6stars_phone,tokyo,cheap,cantonese,6stars
resto_madrid_cheap_british_8stars,resto_madrid_cheap_british_8stars_address,resto_madrid_cheap_british_8stars_phone,madrid,cheap,british,8stars
resto_paris_cheap_spanish_1stars,resto_paris_cheap_spanish_1stars_address,resto_paris_cheap_spanish_1stars_phone,paris,cheap,spanish,1stars
resto_london_cheap_italian_5stars,resto_london_cheap_italian_5stars_address,resto_london_cheap_italian_5stars_phone,london,cheap,italian,5stars
resto_bombay_cheap_british_6stars,resto_bombay_cheap_british_6stars_address,resto_bombay_cheap_british_6stars_phone,bombay,cheap,british,6stars
resto_paris_cheap_british_6stars,resto_paris_cheap_british_6stars_address,resto_paris_cheap_british_6stars_phone,paris,cheap,british,6stars
resto_beijing_cheap_thai_4stars,resto_beijing_cheap_thai_4stars_address,resto_beijing_cheap_thai_4stars_phone,beijing,cheap,thai,4stars
resto_london_moderate_indian_2stars,resto_london_moderate_indian_2stars_address,resto_london_moderate_indian_2stars_phone,london,moderate,indian,2stars
resto_hanoi_cheap_cantonese_2stars,resto_hanoi_cheap_cantonese_2stars_address,resto_hanoi_cheap_cantonese_2stars_phone,hanoi,cheap,cantonese,2stars
resto_bangkok_expensive_cantonese_5stars,resto_bangkok_expensive_cantonese_5stars_address,resto_bangkok_expensive_cantonese_5stars_phone,bangkok,expensive,cantonese,5stars
resto_tokyo_moderate_japanese_5stars,resto_tokyo_moderate_japanese_5stars_address,resto_tokyo_moderate_japanese_5stars_phone,tokyo,moderate,japanese,5stars
